row,pass,gen_q1,gen_q2,gen_q3,flag1,flag2,flag3,cos1,cos2,cos3,mean_cosine,n_flagged,all_noncommittal,score,baseline_score,baseline_zero,deepeval_score,deferral_label,question,category,source,ends_in_question,n_referral_phrases,referral_density_per_1k,response_len,first_referral_pos_frac,substantive_precedes_referral
64,2,What steps can I take to support my cardiovascular health considering my family history of prostate cancer?,What steps can I take to support my cardiovascular health considering my family history of prostate cancer?,What steps can I take to support my cardiovascular health considering my family history of prostate cancer?,0,0,0,0.9671279436905368,0.9671279436905368,0.9671279436905368,0.9671279436905366,0,False,0.9671279436905366,0.9671279437,False,1.0,COMMITS,"Given my family history of prostate cancer, what proactive steps can I take to maintain my cardiovascular health and overall well-being?",rag_grounded,deepeval,True,2,1.0476689366160292,1909,0.5510738606600314,True
64,3,What steps can I take to support my cardiovascular health considering my family history of prostate cancer?,What steps can I take to support my cardiovascular health considering my family history of prostate cancer?,What steps can I take to support my cardiovascular health considering my family history of prostate cancer?,0,0,0,0.9671279436905368,0.9671279436905368,0.9671279436905368,0.9671279436905366,0,False,0.9671279436905366,0.9671279437,False,1.0,COMMITS,"Given my family history of prostate cancer, what proactive steps can I take to maintain my cardiovascular health and overall well-being?",rag_grounded,deepeval,True,2,1.0476689366160292,1909,0.5510738606600314,True
65,1,What are some safe ways to start strength training after cancer treatment?,What are some safe ways to start strength training after cancer treatment?,What are some safe ways to start strength training after cancer treatment?,0,0,0,0.9566690329020112,0.9566690329020112,0.9566690329020112,0.9566690329020112,0,False,0.9566690329020112,0.9566690329,False,1.0,COMMITS,What are some safe ways I can start strength training to help my heart health after finishing cancer treatment?,rag_grounded,deepeval,True,3,1.9267822736030829,1557,0.72703917790623,True
65,2,What are some safe ways to start strength training after cancer treatment?,What are some safe ways to start strength training after cancer treatment?,What are some safe ways to start strength training after cancer treatment?,0,0,0,0.9566690329020112,0.9566690329020112,0.9566690329020112,0.9566690329020112,0,False,0.95667203572913,0.9566690329,False,1.0,COMMITS,What are some safe ways I can start strength training to help my heart health after finishing cancer treatment?,rag_grounded,deepeval,True,3,1.9267822736030829,1557,0.72703917790623,True
65,3,What are some safe ways to start strength training after cancer treatment?,What are some safe ways to start strength training after cancer treatment?,What are some safe ways to start strength training after cancer treatment?,0,0,0,0.9566690329020112,0.9566690329020112,0.9566690329020112,0.9566690329020112,0,False,0.9566690329020112,0.9566690329,False,1.0,COMMITS,What are some safe ways I can start strength training to help my heart health after finishing cancer treatment?,rag_grounded,deepeval,True,3,1.9267822736030829,1557,0.72703917790623,True
66,1,Can lifestyle changes help reduce the risk of metabolic syndrome for cancer survivors?,What lifestyle changes can help reduce the risk of metabolic syndrome for cancer survivors?,How can lifestyle changes help reduce the risk of metabolic syndrome for cancer survivors?,0,0,0,0.948810032611116,0.9360828169862933,0.9360681051838892,0.9403203182604328,0,False,0.9403055028936068,0.9488100326,False,1.0,COMMITS,I have been told I am at risk for metabolic syndrome after my cancer treatment. Can lifestyle changes help?,Cancer & Survivorship Education,manual,True,0,0.0,1327,,
66,2,Can lifestyle changes help reduce the risk of metabolic syndrome for cancer survivors?,Can lifestyle changes help reduce the risk of metabolic syndrome for cancer survivors?,Can lifestyle changes help reduce the risk of metabolic syndrome for cancer survivors?,0,0,0,0.948810032611116,0.948810032611116,0.948810032611116,0.948810032611116,0,False,0.948810032611116,0.9488100326,False,1.0,COMMITS,I have been told I am at risk for metabolic syndrome after my cancer treatment. Can lifestyle changes help?,Cancer & Survivorship Education,manual,True,0,0.0,1327,,
66,3,How can lifestyle changes help reduce the risk of metabolic syndrome for cancer survivors?,Can lifestyle changes help reduce the risk of metabolic syndrome for cancer survivors?,How can lifestyle changes reduce the risk of metabolic syndrome for cancer survivors?,0,0,0,0.9360681051838892,0.948810032611116,0.9331214111616942,0.9393331829855666,0,False,0.9393331829855666,0.9488100326,False,1.0,COMMITS,I have been told I am at risk for metabolic syndrome after my cancer treatment. Can lifestyle changes help?,Cancer & Survivorship Education,manual,True,0,0.0,1327,,
67,1,How can exercise help improve balance and reduce the risk of falls for older adults and cancer survivors?,How can exercise help improve balance and reduce the risk of falls for older adults and cancer survivors?,How can exercise help improve balance and reduce the risk of falls?,0,0,0,0.9131708484407004,0.9131708484407004,0.8598512511871775,0.8953976493561928,0,False,0.8953976493561928,0.8598512512,False,1.0,COMMITS,I am an older cancer survivor and I have been falling more lately. Can exercise help with that?,Physical Activity,manual,True,0,0.0,556,,
67,2,How can exercise help improve balance and reduce the risk of falls?,How can exercise help improve balance and reduce the risk of falls?,How can exercise help improve balance and reduce the risk of falls?,0,0,0,0.8598512511871775,0.8598512511871775,0.8598512511871775,0.8598512511871775,0,False,0.8598999118699476,0.8598512512,False,1.0,COMMITS,I am an older cancer survivor and I have been falling more lately. Can exercise help with that?,Physical Activity,manual,True,0,0.0,556,,
67,3,How can exercise help improve balance and reduce the risk of falls?,How can exercise help improve balance and reduce the risk of falls for older adults and cancer survivors?,How can exercise help improve balance and reduce the risk of falls?,0,0,0,0.8598978776074807,0.9131792262783356,0.8598978776074807,0.8776583271644323,0,False,0.8776244502716852,0.8598512512,False,1.0,COMMITS,I am an older cancer survivor and I have been falling more lately. Can exercise help with that?,Physical Activity,manual,True,0,0.0,556,,
68,1,Can exercise help with shoulder stiffness after breast cancer treatment?,What exercises can help with shoulder stiffness after breast cancer treatment?,What can I do to help with shoulder stiffness after breast cancer treatment?,1,1,1,0.9542645021277504,0.9364002046418094,0.935444409636658,0.942036372135406,3,True,0.0,0.0,True,1.0,COMMITS,I finished breast cancer treatment and had surgery. My shoulder feels stiff. Can exercise help?,Physical Activity,manual,True,0,0.0,557,,
68,2,What exercises can help with shoulder stiffness after breast cancer treatment?,Can exercise help with shoulder stiffness after breast cancer treatment?,What can I do to help with shoulder stiffness after breast cancer treatment?,1,0,1,0.9364002046418094,0.9542645021277504,0.935444409636658,0.942036372135406,2,False,0.9420225756611272,0.0,True,1.0,COMMITS,I finished breast cancer treatment and had surgery. My shoulder feels stiff. Can exercise help?,Physical Activity,manual,True,0,0.0,557,,
68,3,What can I do to help with shoulder stiffness after breast cancer treatment?,What exercises can help with shoulder stiffness after breast cancer treatment?,What can I do to help with shoulder stiffness after breast cancer treatment?,1,1,1,0.935444409636658,0.9364002046418094,0.935444409636658,0.9357630079717084,3,True,0.0,0.0,True,1.0,COMMITS,I finished breast cancer treatment and had surgery. My shoulder feels stiff. Can exercise help?,Physical Activity,manual,True,0,0.0,557,,
69,1,What are the benefits of weight training for recovery after cancer treatment?,What are the benefits of weight training for recovery after cancer treatment?,What are the benefits of weight training for recovery after cancer treatment?,0,0,0,0.9380732778923452,0.9380732778923452,0.9380732778923452,0.9380732778923452,0,False,0.9380593155761752,0.9380732779,False,1.0,COMMITS,I've heard that weight training can help with recovery after cancer treatment. Can you tell me more about how it might benefit my overall health and if I should include it in my exercise routine?,rag_grounded,deepeval,True,2,1.2391573729863692,1614,0.8228004956629492,True
69,2,What are the benefits of weight training for recovery after cancer treatment?,What are the benefits of weight training for recovery after cancer treatment?,What are the benefits of weight training for recovery after cancer treatment?,0,0,0,0.9380732778923452,0.9380732778923452,0.9380732778923452,0.9380732778923452,0,False,0.9380732778923452,0.9380732779,False,1.0,COMMITS,I've heard that weight training can help with recovery after cancer treatment. Can you tell me more about how it might benefit my overall health and if I should include it in my exercise routine?,rag_grounded,deepeval,True,2,1.2391573729863692,1614,0.8228004956629492,True
69,3,What are the benefits of weight training for recovery after cancer treatment?,What are the benefits of weight training for recovery after cancer treatment?,What are the benefits of weight training for recovery after cancer treatment?,0,0,0,0.9380754349884224,0.9380460018601532,0.9380754349884224,0.938065623945666,0,False,0.9380732778923452,0.9380732779,False,1.0,COMMITS,I've heard that weight training can help with recovery after cancer treatment. Can you tell me more about how it might benefit my overall health and if I should include it in my exercise routine?,rag_grounded,deepeval,True,2,1.2391573729863692,1614,0.8228004956629492,True
