row,pass,gen_q1,gen_q2,gen_q3,flag1,flag2,flag3,cos1,cos2,cos3,mean_cosine,n_flagged,all_noncommittal,score,arm,arm_position,arm_contrast_per_1k,arm_empathy_per_1k,arm_referral_per_1k,arm_len,unablatable
45,1,What are some strategies to reduce sitting time?,What are some strategies to reduce sitting time?,What are some strategies to reduce sitting time?,0,0,0,0.9349032309597671,0.9349032309597671,0.9349032309597671,0.9349032309597671,0,False,0.9349032309597671,-Q-D,0,1.6920473773265652,0.0,0.0,1182,
45,2,What are some strategies to reduce sitting time?,What are some strategies to reduce sitting time?,What are some strategies to reduce sitting time?,0,0,0,0.9348763666855199,0.9348763666855199,0.9348763666855199,0.9348763666855199,0,False,0.9349032309597671,-Q-D,1,1.6920473773265652,0.0,0.0,1182,
45,3,What are some strategies to reduce sitting time?,What are some strategies to reduce sitting time?,What are some strategies to reduce sitting time?,0,0,0,0.9349032309597671,0.9349032309597671,0.9349032309597671,0.9349032309597671,0,False,0.9349032309597671,-Q-D,2,1.6920473773265652,0.0,0.0,1182,
45,1,What are some strategies to reduce sitting time?,What are some strategies to reduce sitting time?,What are some strategies to reduce sitting time?,1,1,1,0.9349032309597671,0.9349032309597671,0.9349032309597671,0.9349032309597671,3,True,0.0,control,1,1.6326530612244898,0.0,0.0,1225,
45,2,What are some strategies to reduce sitting time?,What strategies can I use to reduce my sitting time?,What are some strategies to reduce sitting time?,1,1,1,0.9349032309597671,0.9451662348563257,0.9349032309597671,0.93832423225862,3,True,0.0,control,2,1.6326530612244898,0.0,0.0,1225,
45,3,What are some strategies to reduce sitting time?,What are some strategies to reduce sitting time?,What are some strategies to reduce sitting time?,1,1,1,0.9349032309597671,0.9349032309597671,0.9349032309597671,0.9349032309597671,3,True,0.0,control,0,1.6326530612244898,0.0,0.0,1225,
47,1,What are the benefits of exercise for cancer survivors?,What type of exercise should cancer survivors consider for recovery?,What are the benefits of exercise for cancer survivors?,1,1,1,0.9026174208003288,0.9132021965356489,0.9026174208003288,0.9061456793787688,3,True,0.0,-D,2,0.7320644216691069,0.0,0.0,1366,
47,2,What type of exercise should cancer survivors consider for recovery?,What type of exercise should cancer survivors consider for recovery?,What type of exercise should cancer survivors consider for recovery?,1,1,1,0.9132021965356489,0.9131337529616421,0.9131337529616421,0.9131565674863111,3,True,0.0,-D,2,0.7320644216691069,0.0,0.0,1366,
47,3,What type of exercise should cancer survivors consider for recovery?,What type of exercise should cancer survivors consider for recovery?,What type of exercise is beneficial for cancer survivors during and after treatment?,1,1,1,0.9132021965356489,0.9132021965356489,0.9277191151371112,0.918041169402803,3,True,0.0,-D,2,0.7320644216691069,0.0,0.0,1366,
47,1,What are the benefits of exercise for cancer survivors?,What are the benefits of exercise for cancer survivors?,What role does exercise play in recovery during and after cancer treatment?,0,0,0,0.9026174208003288,0.9026174208003288,0.9353014861276601,0.9135121092427726,0,False,0.9135121092427726,-Q,1,0.6788866259334692,0.0,1.3577732518669383,1473,
47,2,What are the benefits of exercise for cancer survivors?,What role does exercise play in recovery during and after cancer treatment?,What role does exercise play in recovery during and after cancer treatment?,0,0,0,0.9026174208003288,0.9353014861276601,0.9353014861276601,0.9244067976852163,0,False,0.9244067976852163,-Q,3,0.6788866259334692,0.0,1.3577732518669383,1473,
47,3,What are the benefits of exercise for cancer survivors?,What are the benefits of exercise for cancer survivors?,What are the benefits of exercise for cancer survivors during and after treatment?,0,0,0,0.9026174208003288,0.9026174208003288,0.9222975340669181,0.9091774585558586,0,False,0.9091774585558586,-Q,1,0.6788866259334692,0.0,1.3577732518669383,1473,
47,1,What are the benefits of exercise for cancer survivors?,What are the benefits of exercise for cancer survivors?,What are the benefits of exercise for cancer survivors?,0,0,0,0.9026174208003288,0.9026174208003288,0.9026174208003288,0.9026174208003287,0,False,0.9026174208003287,-Q-D,0,0.7627765064836003,0.0,0.0,1311,
47,2,What are the benefits of exercise for cancer survivors?,What are the benefits of exercise for cancer survivors during and after treatment?,What are the benefits of exercise for cancer survivors?,0,0,0,0.9026174208003288,0.9222975340669181,0.9026174208003288,0.9091774585558584,0,False,0.9091774585558584,-Q-D,0,0.7627765064836003,0.0,0.0,1311,
47,3,What are the benefits of exercise for cancer survivors?,What are the benefits of exercise for cancer survivors?,What are the benefits of exercise for cancer survivors?,0,0,0,0.9026174208003288,0.9026174208003288,0.9026174208003288,0.9026174208003287,0,False,0.9026174208003287,-Q-D,3,0.7627765064836003,0.0,0.0,1311,
47,1,What type of exercise are you interested in exploring?,What type of exercise are you interested in exploring?,What type of exercise are you interested in exploring?,1,1,1,0.8509663081997222,0.8509663081997222,0.8509663081997222,0.8509663081997222,3,True,0.0,control,3,0.6535947712418301,0.0,1.3071895424836601,1530,
47,2,What type of exercise are you interested in exploring?,What type of exercise are you interested in exploring?,What type of exercise are you interested in exploring?,1,1,1,0.8510548929585092,0.8510548929585092,0.8510548929585092,0.8510548929585092,3,True,0.0,control,1,0.6535947712418301,0.0,1.3071895424836601,1530,
47,3,What type of exercise are you interested in exploring?,What type of exercise should cancer survivors consider for recovery?,What type of exercise are you interested in exploring?,1,1,1,0.8510721837649895,0.9132021965356489,0.8510721837649895,0.8717821880218759,3,True,0.0,control,0,0.6535947712418301,0.0,1.3071895424836601,1530,
48,1,What factors should I consider for my heart health after cancer treatment?,What factors should I consider for my heart health after cancer treatment?,What factors should I consider for my heart health after cancer treatment?,1,1,1,0.8960761457052611,0.8960761457052611,0.8960761457052611,0.8960761457052611,3,True,0.0,-H,0,0.0,0.0,0.0,1017,
48,2,"How does BMI affect heart health, especially after cancer treatment?",What factors should I consider for my heart health after cancer treatment?,What factors should I consider for my heart health after cancer treatment?,1,1,1,0.9460068619354919,0.8960761457052611,0.8960761457052611,0.9127197177820047,3,True,0.0,-H,2,0.0,0.0,0.0,1017,
48,3,What factors should I consider for heart health after cancer treatment?,How does BMI affect heart health after cancer treatment?,What factors should I consider for my heart health after cancer treatment?,1,1,1,0.8935600540305344,0.9381434378876599,0.8960761457052611,0.9092598792078185,3,True,0.0,-H,2,0.0,0.0,0.0,1017,
48,1,What factors should I consider for my heart health after cancer treatment?,How does BMI impact heart health after cancer treatment?,"How does BMI affect heart health, especially after cancer treatment?",1,1,1,0.8960761457052611,0.9372969245749119,0.9460068619354919,0.9264599774052216,3,True,0.0,-Q,3,2.0,0.0,0.0,1000,
48,2,What factors should I consider for my heart health after cancer treatment?,How does BMI affect heart health after cancer treatment?,What factors should I consider for my heart health after cancer treatment?,1,1,1,0.8960761457052611,0.9381434378876599,0.8960761457052611,0.9100985764327273,3,True,0.0,-Q,3,2.0,0.0,0.0,1000,
48,3,What factors should I consider for my heart health after cancer treatment?,What factors should I consider for my heart health after cancer treatment?,What factors should I consider for my heart health after cancer treatment?,1,1,1,0.8960761457052611,0.8960761457052611,0.8960761457052611,0.8960761457052611,3,True,0.0,-Q,3,2.0,0.0,0.0,1000,
48,1,What factors should I consider for heart health after cancer treatment?,How does BMI affect heart health after cancer treatment?,How does BMI impact heart health after cancer treatment?,1,1,1,0.8935600540305344,0.9381434378876599,0.9372969245749119,0.9230001388310353,3,True,0.0,-Q-D,2,2.0,0.0,0.0,1000,
48,2,How does BMI affect heart health after cancer treatment?,What factors should I consider for my heart health after cancer treatment?,What factors should I consider for my heart health after cancer treatment?,1,1,1,0.9381434378876599,0.8960761457052611,0.8960761457052611,0.9100985764327273,3,True,0.0,-Q-D,1,2.0,0.0,0.0,1000,
48,3,What factors should I consider for my heart health after cancer treatment?,What factors should I consider for my heart health after cancer treatment?,What factors should I consider for heart health after cancer treatment?,1,1,1,0.8960761457052611,0.8960761457052611,0.8935600540305344,0.8952374484803522,3,True,0.0,-Q-D,1,2.0,0.0,0.0,1000,
48,1,What factors should I consider for my heart health after cancer treatment?,How does BMI impact heart health after cancer treatment?,What factors should I consider for my heart health after cancer treatment?,1,1,1,0.8960761457052611,0.9372969245749119,0.8960761457052611,0.909816405328478,3,True,0.0,control,1,1.932367149758454,0.0,0.0,1035,
48,2,What factors should I consider for my heart health after cancer treatment?,What factors should I consider for my heart health after cancer treatment?,What factors should I consider for my heart health after cancer treatment?,1,1,1,0.8960761457052611,0.8960761457052611,0.8960761457052611,0.8960761457052611,3,True,0.0,control,0,1.932367149758454,0.0,0.0,1035,
48,3,What factors should I consider for my heart health after cancer treatment?,What factors should I consider for my heart health after cancer treatment?,What factors should I consider for my heart health after cancer treatment?,1,1,1,0.8960761457052611,0.8960761457052611,0.8960761457052611,0.8960761457052611,3,True,0.0,control,0,1.932367149758454,0.0,0.0,1035,
51,1,What are the effects and risks associated with a biopsy?,What should I expect regarding the effects of a biopsy on my health and recovery?,What should I expect after a biopsy and how safe is the procedure?,1,1,1,0.8767731406372871,0.9312523257772128,0.883296828365376,0.897107431593292,3,True,0.0,-D,1,2.5806451612903225,2.5806451612903225,0.0,775,
51,2,What should I expect after undergoing a biopsy?,What should I expect regarding health and recovery after a biopsy?,What should I expect regarding health and recovery after a biopsy?,1,1,1,0.8718834496855911,0.8969512237860519,0.8969512237860519,0.8885952990858983,3,True,0.0,-D,1,2.5806451612903225,2.5806451612903225,0.0,775,
51,3,What should I expect regarding health and recovery after a biopsy?,What should I expect regarding health and recovery after a biopsy?,What should I expect after undergoing a biopsy?,1,1,0,0.8969512237860519,0.8969512237860519,0.8718834496855911,0.8885952990858983,2,False,0.8885952990858983,-D,1,2.5806451612903225,2.5806451612903225,0.0,775,
